Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
Rod Garratt; Cheng-Zhong Qin,"Department of Economics, University of California, Santa Barbara, California, 93106",2000/05/01,Games and Economic Behavior,On Market Games When Agents Cannot Be in Two Places at Once,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907455
Steffen Huck; Wieland Müller,"Department of Economics, Humboldt University, Berlin",2000/05/01,Games and Economic Behavior,Perfect versus Imperfect Observability—An Experimental Test of Bagwell's Result,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907467
Massimo Marinacci,,2000/05/01,Games and Economic Behavior,Ambiguous Games,31.0,https://www.sciencedirect.com/science/article/pii/S089982569990739X
Dov Monderer; Moshe Tennenholtz,"Faculty of Industrial Engineering and Management, Technion–Israel Institute of Technology, Haifa, 32000, Israel",2000/05/01,Games and Economic Behavior,k-Price Auctions,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907479
Eilon Solan,"Department of Managerial Economics and Decision Sciences, Kellogg Graduate School of Management, Northwestern University, 2001 Sheridan Road, Evanston, Illinois, 60208-2001",2000/05/01,Games and Economic Behavior,Absorbing Team Games,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907480
Catherine J Weinberger,,2000/05/01,Games and Economic Behavior,Selective Acceptance and Inefficiency in a Two-Issue Complete Information Bargaining Game,31.0,https://www.sciencedirect.com/science/article/pii/S089982569990742X
José Alcalde; Antonio Romero-Medina,"Departamentas Fonaments de l'Anàlisi Econòmica, University of Alicante, E-03071, Alicante, Spain; Department of Economics, Universidad Carlos III de Madrid, 28903, Getafe, Spain",2000/05/01,Games and Economic Behavior,Simple Mechanisms to Implement the Core of College Admissions Problems,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907431
Levent Koçkesen; Efe A. Ok; Rajiv Sethi,"Department of Economics, New York University, 269 Mercer Street, New York, New York, 10003; Department of Economics, Barnard College, Columbia University, 3009 Broadway, New York, New York, 10027",2000/05/01,Games and Economic Behavior,Evolution of Interdependent Preferences in Aggregative Games,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907509
Stephen Morris; Costis Skiadas,"Department of Economics, Yale University, New Haven, Connecticut, 06520; Department of Finance, Kellogg Graduate School of Management, Northwestern University, Evanston, Illinois, 60208",2000/05/01,Games and Economic Behavior,Rationalizable Trade,31.0,https://www.sciencedirect.com/science/article/pii/S0899825699907443
Leslie M. Marx; Jeroen M. Swinkels,,2000/05/01,Games and Economic Behavior,Order Independence for Iterated Weak Dominance,31.0,https://www.sciencedirect.com/science/article/pii/S089982560090798X
0,,2000/05/01,Games and Economic Behavior,Author Index For Volume 31,31.0,https://www.sciencedirect.com/science/article/pii/S0899825600920128
Abhijit Banerjee; Jörgen W. Weibull,"Department of Economics, Massachusetts Institute of Technology, Cambridge, Massachusetts, 02139; Department of Economics, Stockholm School of Economics; Research Institute of Industrial Economics",2000/07/01,Games and Economic Behavior,Neutrally Stable Outcomes in Cheap-Talk Coordination Games,32.0,https://www.sciencedirect.com/science/article/pii/S089982569990756X
Bruno Broseta,,2000/07/01,Games and Economic Behavior,Adaptive Learning and Equilibrium Selection in Experimental Coordination Games: An ARCH(1) Approach,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907510
Shinji Ohseto,"Faculty of Economics, Tokyo Metropolitan University, Hachioji, Tokyo, 192-0397, Japan",2000/07/01,Games and Economic Behavior,Characterizations of Strategy-Proof Mechanisms for Excludable versus Nonexcludable Public Projects,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907558
Gooni Orshan; José M. Zarzuelo,"Dept. Economı&#x0301;a Aplicada IV, Fac. CC. Económicas y Empresariales, Universidad del Paı&#x0301;s Vasco, Avda. Lendakari Aguirre, 83, 48015, Bilbao, Spain",2000/07/01,Games and Economic Behavior,The Bilateral Consistent Prekernel for NTU Games,32.0,https://www.sciencedirect.com/science/article/pii/S0899825600907577
Rajiv Sethi,"Department of Economics, Barnard College, Columbia University, 3009 Broadway, New York, New York, 10027",2000/07/01,Games and Economic Behavior,Stability of Equilibria in Games with Procedurally Rational Players,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907534
Dale O. Stahl,,2000/07/01,Games and Economic Behavior,Rule Learning in Symmetric Normal-Form Games: Theory and Evidence,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907546
J.R.G. van Gellekom; J.A.M. Potters; J.H. Reijnierse; M.C. Engel; S.H. Tijs,"Department of Mathematics, University of Nijmegen, Toernooiveld 1, 6525 ED, Nijmegen, The Netherlands; Department of Econometrics, Tilburg University, P.O. Box 90153, 5000 LE, Tilburg, The Netherlands",2000/07/01,Games and Economic Behavior,Characterization of the Owen Set of Linear Production Processes,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907583
Alvaro Sandroni,,2000/08/01,Games and Economic Behavior,Reciprocity and Cooperation in Repeated Coordination Games: The Principled-Player Approach,32.0,https://www.sciencedirect.com/science/article/pii/S0899825698907618
R. Cressman,"Department of Mathematics, Wilfrid Laurier University, Waterloo, Ontario, N2L 3C5, Canada",2000/08/01,Games and Economic Behavior,Subgame Monotonicity in Extensive Form Evolutionary Games,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907674
Krishnendu Ghosh Dastidar,,2000/08/01,Games and Economic Behavior,Is a Unique Cournot Equilibrium Locally Stable?,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907686
Fredrik Andersson; Hans Carlsson; Håkan Holm,"Department of Economics, School of Economics and Management, Lund University, P.O. Box 7082, S-220 07, Lund, Sweden",2000/08/01,Games and Economic Behavior,"The 17th Arne Ryde Symposium, “Focal Points—Coordination, Complexity, and Communication in Strategic Contexts”",32.0,https://www.sciencedirect.com/science/article/pii/S089982560090811X
Michael Bacharach; Dale O. Stahl,"Institute of Economics and Statistics, University of Oxford, Oxford, United Kingdom; Department of Economics, University of Texas at Austin, Austin, Texas",2000/08/01,Games and Economic Behavior,Variable-Frame Level-n Theory,32.0,https://www.sciencedirect.com/science/article/pii/S0899825600907966
V. Bhaskar,"Department of Economics, University of Essex, Wivenhoe Park, Colchester, CO4 3SQ, United Kingdom",2000/08/01,Games and Economic Behavior,Egalitarianism and Efficiency in Repeated Symmetric Games,32.0,https://www.sciencedirect.com/science/article/pii/S0899825600908108
André Casajus,"Universität Leipzig, Wirtschaftswissenschaftliche Fakultät, PF 920, D-04109, Leipzig, Germany",2000/08/01,Games and Economic Behavior,Focal Points in Framed Strategic Forms,32.0,https://www.sciencedirect.com/science/article/pii/S0899825699907716
Håkan J Holm,"Department of Economics, School of Economics and Management, Lund University, Box 7082, 22007, Lund, Sweden",2000/08/01,Games and Economic Behavior,Gender-Based Focal Points,32.0,https://www.sciencedirect.com/science/article/pii/S0899825698906856
Frederick W. Rankin; John B. Van Huyck; Raymond C. Battalio,"Olin School of Business, Washington University, St. Louis, Missouri, 63130-4899; Department of Economics, Texas A&M University, College Station, Texas, 77843-4228; Department of Economics, Texas A&M University, College Station, Texas, 77843-4228",2000/08/01,Games and Economic Behavior,Strategic Similarity and Emergent Conventions: Evidence from Similar Stag Hunt Games,32.0,https://www.sciencedirect.com/science/article/pii/S089982569990711X
0,,2000/08/01,Games and Economic Behavior,Special Issue Devoted to the First World Congress of the Game Theory Society,32.0,https://www.sciencedirect.com/science/article/pii/S0899825600908145
0,,2000/08/01,Games and Economic Behavior,Author Index For Volume 32,32.0,https://www.sciencedirect.com/science/article/pii/S089982560092013X
Carlos Alós–Ferrer; Ana B. Ania; Klaus Reiner Schenk–Hoppé,"Department of Economics, University of Vienna, Hohenstaufengasse 9, A-1010, Vienna, Austria",2000/10/01,Games and Economic Behavior,An Evolutionary Model of Bertrand Oligopoly,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907650
Angelo Artale; Hans Peter Grüner,"CEPR, London, United Kingdom",2000/10/01,Games and Economic Behavior,A Model of Stability and Persistence in a Democracy,33.0,https://www.sciencedirect.com/science/article/pii/S089982569890759X
Christian Ewerhart,"The Boston Consulting Group, D-60322, Frankfurt am Main, Germany",2000/10/01,Games and Economic Behavior,Chess-like Games Are Dominance Solvable in at Most Two Steps,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907637
M.Angeles de Frutos,"Department of Economics, Universidad Carlos III de Madrid, C. Madrid, 126, 28903, Getafe, Madrid, Spain",2000/10/01,Games and Economic Behavior,Asymmetric Price-Benefits Auctions,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907728
Akihiko Matsui; Andrew Postlewaite,"Faculty of Economics, University of Tokyo, Bunkyo-ku, Tokyo, 113-0033, Japan; Department of Economics, University of Pennsylvania, Philadelphia, Pennsylvania, 19104-6297",2000/10/01,Games and Economic Behavior,Specialization of Labor and the Distribution of Income,33.0,https://www.sciencedirect.com/science/article/pii/S089982569990773X
Axel Ockenfels; Reinhard Selten,"Faculty of Economics and Management, University of Magdeburg, Germany; University of Bonn, Germany",2000/10/01,Games and Economic Behavior,An Experiment on the Hypothesis of Involuntary Truth-Signalling in Bargaining,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907625
Régis Renault,,2000/10/01,Games and Economic Behavior,Privately Observed Time Horizons in Repeated Games,33.0,https://www.sciencedirect.com/science/article/pii/S0899825698907667
Yves Sprumont,"C.R.D.E. and Département de Sciences Economiques, Université de Montréal, 3150 avenue Jean-Brillant, Montréal, H3T 1N8, Canada",2000/10/01,Games and Economic Behavior,Coherent Cost-Sharing Rules,33.0,https://www.sciencedirect.com/science/article/pii/S0899825698907606
Karl Wärneryd,"Department of Economics, Stockholm School of Economics, Box 6501, S-113 83, Stockholm, Sweden",2000/10/01,Games and Economic Behavior,In Defense of Lawyers: Moral Hazard as an Aid to Cooperation,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907741
Sandeep Baliga; Robert Evans,,2000/11/01,Games and Economic Behavior,Renegotiation in Repeated Games with Side-Payments,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907698
Gary Charness,"Department of Economics and Business, Universitat Pompeu Fabra, Barcelona, Spain, 08005; Department of Economics, Uinversity of California at Berkeley, Berkeley, California, 94903",2000/11/01,Games and Economic Behavior,Self-Serving Cheap Talk: A Test Of Aumann's Conjecture,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907765
Yeon-Koo Che,"Department of Economics, University of Wisconsin, Madison, Wisconsin, 53706",2000/11/01,Games and Economic Behavior,Can a Contract Solve Hold-Up When Investments Have Externalities? A Comment on De Fraja (1999),33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907820
Kim-Sau Chung,,2000/11/01,Games and Economic Behavior,On the Existence of Stable Roommate Matchings,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907790
Philip A Haile,,2000/11/01,Games and Economic Behavior,Partial Pooling at the Reserve Price in Auctions with Resale Opportunities,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907819
Efe A Ok; Lin Zhou,"Department of Economics, Duke University, Durham, North Carolina; Department of Economics and Finance, City University of Hong Kong, Tat Chee Avenue, Kowloon, Hong Kong",2000/11/01,Games and Economic Behavior,The Choquet Bargaining Solutions,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907789
Motty Perry; Elmar Wolfstetter; Shmuel Zamir,,2000/11/01,Games and Economic Behavior,A Sealed-Bid Auction That Matches the English Auction,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907807
Yosef Rinott; Marco Scarsini,,2000/11/01,Games and Economic Behavior,On the Number of Pure Strategy Nash Equilibria in Random Games,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907753
Guoqiang Tian,,2000/11/01,Games and Economic Behavior,Incentive Mechanism Design for Production Economies with Both Private and Public Ownerships,33.0,https://www.sciencedirect.com/science/article/pii/S0899825699907777
0,,2000/11/01,Games and Economic Behavior,Author Index For Volume 33,33.0,https://www.sciencedirect.com/science/article/pii/S0899825600920141
Walter Bossert; Hans Peters,"Département de Sciences Economiques and C.R.D.E. Université de Montréal, C.P. 6128, succursale Centreville, Montréal, QC H3C 3J7, Canada; Department of Quantitative Economics, University of Maastricht, P.O. Box 616, 6200 MD, Maastricht, The Netherlands",2001/01/01,Games and Economic Behavior,Minimax Regret and Efficient Bargaining under Uncertainty,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600907930
James C. Cox; Jason Shachat; Mark Walker,"Department of Economics, University of Arizona, Tucson, Arizona, 85721; Department of Economics, 9500 Gilman Drive, University of California, San Diego, La Jolla, CA, 92093-0508; Department of Economics, University of Arizona, Tucson, Arizona, 85721",2001/01/01,Games and Economic Behavior,An Experiment to Evaluate Bayesian Learning of Nash Equilibrium Play,34.0,https://www.sciencedirect.com/science/article/pii/S0899825699907868
Hans Jørgen Jacobsen; Mogens Jensen; Birgitte Sloth,"Institute of Economics, University of Copenhagen, Studiestœde 6, DK-1455, Copenhagen K, Denmark",2001/01/01,Games and Economic Behavior,Evolutionary Learning in Signalling Games,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600907954
Bettina Klaus,"Department of Economics, University of Nebraska at Lincoln, Lincoln, Nebraska, 68588-0489",2001/01/01,Games and Economic Behavior,Coalitional Strategy-Proofness in Economies with Single-Dipped Preferences and the Assignment of an Indivisible Object,34.0,https://www.sciencedirect.com/science/article/pii/S0899825699907893
Jinpeng Ma,"Department of Economics, Rutgers University, Camden, New Jersey, 08102",2001/01/01,Games and Economic Behavior,Job Matching and Coalition Formation with Utility or Disutility of Co-workers,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600907917
Rajiv Sarin; Farshid Vahid,"Department of Economics, Texas A&M University, College Station, Texas, 77843; Department of Econometrics, Monash University, Clayton, Victoria, 3168, Australia",2001/01/01,Games and Economic Behavior,Predicting How People Play Games: A Simple Dynamic Model of Choice,34.0,https://www.sciencedirect.com/science/article/pii/S0899825699907832
Ulrich Schwalbe; Paul Walker,"Department of Economics, University of Hohenheim, 70593, Stuttgart, Germany; Department of Economics, University of Canterbury, Private Bag 4800, Christchurch, New Zealand",2001/01/01,Games and Economic Behavior,Zermelo and the Early History of Game Theory,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600907942
Reinhard Selten; Myrna H. Wooders,"Department of Economics, University of Bonn, Bonn, Germany; Department of Economics, University of Toronto, Toronto, Canada, M5S 3G7; Department of Economics, University of Warwick, Coventry, CV4 7AL, UK",2001/01/01,Games and Economic Behavior,Cyclic Games: An Introduction and Some Examples,34.0,https://www.sciencedirect.com/science/article/pii/S0899825699907972
Marco Slikker; Anne van den Nouweland,"Department of Technology Management, Technische Universiteit Eindhoven, P.O. Box 513, 5600 MB, Eindhoven, The Netherlands; Department of Economics, 435 PLC, 1285, University of Oregon, Eugene, Oregon, 97403-1285",2001/01/01,Games and Economic Behavior,A One-Stage Model of Link Formation and Payoff Division,34.0,https://www.sciencedirect.com/science/article/pii/S0899825699907856
Simon P. Anderson; Jacob K. Goeree; Charles A. Holt,"Department of Economics, University of Virginia, Charlottesville, Virginia, 22903-3328; Department of Economics, University of Virginia, Charlottesville, Virginia, 22903-3328; University of Amsterdam, Roetersstraat 11, 1018 WB, Amsterdam, The Netherlands; Department of Economics, University of Virginia, Charlottesville, Virginia, 22903-3328",2001/02/01,Games and Economic Behavior,Minimum-Effort Coordination Games: Stochastic Potential and Logit Equilibrium,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908005
Ken Binmore; Larry Samuelson,"Department of Economics, University College London, Gower Street, London, WC1E 6BT, United Kingdom; Department of Economics, University of Wisconsin, 1180 Observatory Drive, Madison, Wisconsin, 53706",2001/02/01,Games and Economic Behavior,Evolution and Mixed Strategies,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908133
Amit K. Biswas; T. Parthasarathy; G. Ravindran,"Indian Statistical Institute, 110, Nelson Manickam Road, Aminjikarai, Chennai, 600029, India; Indian Statistical Institute, 7, S.J.S. Sansanwal Marg, New Delhi, 110016, India; Indian Statistical Institute, 8th Mile, Mysore Road, Bangalore, 560 059, India",2001/02/01,Games and Economic Behavior,Stability and Largeness of the Core,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908042
Miguel Costa-Gomes; Klaus G. Zauner,"Harvard Business School, Harvard University, Boston, Massachusetts, 02163; University of York, Heslington, York, YO10 5DD, United Kingdom; Department of Business Studies, University of Vienna, Berggasse 17/2/17, A-1090, Vienna, Austria",2001/02/01,Games and Economic Behavior,"Ultimatum Bargaining Behavior in Israel, Japan, Slovenia, and the United States: A Social Utility Analysis",34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908054
Francesco De Sinopoli,"CORE, Voie du Roman Pays 34, B-1348, Louvain-la-Neuve, Belgium",2001/02/01,Games and Economic Behavior,On the Generic Finiteness of Equilibrium Outcomes in Plurality Games,34.0,https://www.sciencedirect.com/science/article/pii/S0899825699908011
Ezra Einy; Benyamin Shitovitz,"Department of Economics, Ben-Gurion University of the Negev, 84105, Beer Sheva, Israel; Department of Economics, University of Haifa, Mount Carmel, 31905, Haifa, Israel",2001/02/01,Games and Economic Behavior,Private Value Allocations in Large Economies with Differential Information,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908078
Jack Robles,"Department of Economics, Campus Box 256, University of Colorado, Boulder, Colorado, 80309",2001/02/01,Games and Economic Behavior,Evolution in Finitely Repeated Coordination Games,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908091
Alison Watts,"Department of Economics, Box 1819, Station B, Vanderbilt University, Nashville, Tennessee, 37235",2001/02/01,Games and Economic Behavior,A Dynamic Model of Network Formation,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600908030
John Wooders; Jason M. Shachat,"Department of Economics, University of Arizona, Tucson, Arizona, 85721; Department of Economics, University of California, San Diego, La Jolla, California, 92093",2001/02/01,Games and Economic Behavior,On the Irrelevance of Risk Attitudes in Repeated Two-Outcome Games,34.0,https://www.sciencedirect.com/science/article/pii/S089982560090808X
0,,2001/02/01,Games and Economic Behavior,Author Index For Volume 34,34.0,https://www.sciencedirect.com/science/article/pii/S0899825600920153
Dov Monderer; Moshe Tennenholtz; Hal Varian,"Faculty of Industrial Engineering and Management, The Technion-Israel Institute of Technology, Haifa, 32000, Israel; School of Information Management and Systems, 102 South Hall, University of California, Berkeley, California, 94720-4600",2001/04/01,Games and Economic Behavior,Economics and Artificial Intelligence,35.0,https://www.sciencedirect.com/science/article/pii/S0899825601908486
Ken Binmore; Larry Samuelson,"Department of Economics, University College London, Gower Street, London, WC1E 6BT, England; Department of Economics, University of Wisconsin, 1180 Observatory Drive, Madison, Wisconsin, 53706",2001/04/01,Games and Economic Behavior,Coordinated Action in the Electronic Mail Game,35.0,https://www.sciencedirect.com/science/article/pii/S0899825698907497
Aviad Heifetz; Philippe Mongin,"Eitan Berglas School of Economics, Tel Aviv University, Tel Aviv, 69978, Israel; THEMA, CNRS, Université de Cergy-Pontoise, France",2001/04/01,Games and Economic Behavior,Probability Logic for Type Spaces,35.0,https://www.sciencedirect.com/science/article/pii/S0899825699907881
Daniel Lehmann,"Institute of Computer Science, Hebrew University, Jerusalem, 91904, Israel",2001/04/01,Games and Economic Behavior,Expected Qualitative Utility Maximization,35.0,https://www.sciencedirect.com/science/article/pii/S0899825698907874
Amy Greenwald; Eric J. Friedman; Scott Shenker,,2001/04/01,Games and Economic Behavior,Learning in Network Contexts: Experimental Results from Simulations,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600908352
David C. Parkes; Bernardo A. Huberman,"Department of Computer and Information Science, University of Pennsylvania, Philadelphia, Pennsylvania, 19104; Internet Ecologies Group, Xerox Palo Alto Research Center, Palo Alto, California, 94304",2001/04/01,Games and Economic Behavior,Multiagent Cooperative Search for Portfolio Selection,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600907991
Noam Nisan; Amir Ronen,"Institute of Computer Science, Hebrew University of Jerusalem, Givat Ram, 91904, Israel; School of Computer Science, IDC, Herzliya; Institute of Computer Science, Hebrew University of Jerusalem, Givat Ram, 91904, Israel",2001/04/01,Games and Economic Behavior,Algorithmic Mechanism Design,35.0,https://www.sciencedirect.com/science/article/pii/S089982569990790X
Yoav Shoham; Moshe Tennenholtz,,2001/04/01,Games and Economic Behavior,On Rational Computability and Communication Complexity,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600908339
Tuomas W. Sandholm; Victor R. Lesser,,2001/04/01,Games and Economic Behavior,Leveled Commitment Contracts and Strategic Breach,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600908315
Michael P. Wellman; William E. Walsh; Peter R. Wurman; Jeffrey K. MacKie-Mason,"Computer Science and Engineering, University of Michigan, Ann Arbor, Michigan, 48109-2110",2001/04/01,Games and Economic Behavior,Auction Protocols for Decentralized Scheduling,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600908224
Peter R. Wurman; Michael P. Wellman; William E. Walsh,"Computer Science and Engineering, University of Michigan, Ann Arbor, Michigan, 48109-2110",2001/04/01,Games and Economic Behavior,A Parametrization of the Auction Design Space,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600908285
Nir Vulkan,"Department of Economics, University of Bristol, 8 Woodland Road, Bristol, BS8 1TN, United Kingdom",2001/04/01,Games and Economic Behavior,Equilibria in Automated Interactions,35.0,https://www.sciencedirect.com/science/article/pii/S0899825600908066
0,,2001/04/01,Games and Economic Behavior,ACKNOWLEDGMENT,35.0,https://www.sciencedirect.com/science/article/pii/S0899825601908498
