Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
"Gârleanu, Nicolae; Zwiebel, Jeffrey","University of California ,  Berkeley; Stanford University",2008-04-02,The Review of Financial Studies,Design and Renegotiation of Debt Covenants,22.0,https://academic.oup.com/rfs/article/22/2/749/1595076
"Bebchuk, Lucian; Cohen, Alma; Ferrell, Allen","Harvard Law School and NBER; Tel-Aviv University Department of Economics ,  NBER, and Harvard Law School Olin Center for Law, Economics, and Business; Harvard Law School and ECGI",2008-11-27,The Review of Financial Studies,What Matters in Corporate Governance?,22.0,https://academic.oup.com/rfs/article/22/2/783/1596611
"Wang, Cong; Xie, Fei","Faculty of Business Administration ,  Chinese University of Hong Kong; School of Management, George Mason University",2008-03-26,The Review of Financial Studies,Corporate Governance Transfer and Synergistic Gains from Mergers and Acquisitions,22.0,https://academic.oup.com/rfs/article/22/2/829/1595209
"He, Zhiguo","Kellogg School of Management ,  Northwestern University",2008-04-22,The Review of Financial Studies,Optimal Executive Compensation when Firm Size Follows Geometric Brownian Motion,22.0,https://academic.oup.com/rfs/article/22/2/859/1595595
"Yan, Xuemin (Sterling); Zhang, Zhe",University of Missouri - Columbia; Singapore Management University,2007-01-03,The Review of Financial Studies,Institutional Investors and Equity Returns: Are Short-term Institutions Better Informed?,22.0,https://academic.oup.com/rfs/article/22/2/893/1594146
"Beber, Alessandro; Brandt, Michael W.; Kavajecz, Kenneth A.","HEC, University of Lausanne and Swiss Finance Institute; Fuqua School of Business, Duke University and NBER; School of Business, University of Wisconsin",2008-02-09,The Review of Financial Studies,Flight-to-Quality or Flight-to-Liquidity? Evidence from the Euro-Area Bond Market,22.0,https://academic.oup.com/rfs/article/22/3/925/1578888
"Ibragimov, Rustam; Jaffee, Dwight; Walden, Johan",Harvard University; University of California at Berkeley; University of California at Berkeley,2008-03-29,The Review of Financial Studies,Nondiversification Traps in Catastrophe Insurance Markets,22.0,https://academic.oup.com/rfs/article/22/3/959/1580353
"Gatev, Evan; Schuermann, Til; Strahan, Philip E.","Boston College; Federal Reserve Bank of New York and Wharton Financial Institutions Center; Boston College, Wharton Financial Institutions Center, and National Bureau of Economic Research",2007-11-20,The Review of Financial Studies,Managing Bank Liquidity Risk: How Deposit-Loan Synergies Vary with Market Conditions,22.0,https://academic.oup.com/rfs/article/22/3/995/1578482
"Sundaresan, Suresh; Wang, Zhenyu",Columbia University; Federal Reserve Bank of New York,2008-02-28,The Review of Financial Studies,Y2K Options and the Liquidity Premium in Treasury Markets,22.0,https://academic.oup.com/rfs/article/22/3/1021/1579032
"Sufi, Amir",University of Chicago,2007-01-31,The Review of Financial Studies,Bank Lines of Credit in Corporate Finance: An Empirical Analysis,22.0,https://academic.oup.com/rfs/article/22/3/1057/1578022
"Bernardo, Antonio E.; Cai, Hongbin; Luo, Jiang","UCLA Anderson School of Management; Guanghua School of Management and Institute of Economic Policy Research ,  Peking University; Nanyang Business School ,  Nanyang Technological University",2008-03-21,The Review of Financial Studies,Motivating Entrepreneurial Activity in a Firm,22.0,https://academic.oup.com/rfs/article/22/3/1089/1580938
"Landier, Augustin; Nair, Vinay B.; Wulf, Julie","Stern School of Business, New York University; Wharton School, University of Pennsylvania; Harvard Business School ,  Boston",2007-09-20,The Review of Financial Studies,Trade-offs in Staying Close: Corporate Decision Making and Geographic Dispersion,22.0,https://academic.oup.com/rfs/article/22/3/1119/1578237
"Irvine, Paul J.; Pontiff, Jeffrey","Terry College of Business, University of Georgia; Carroll School of Management, Boston College",2008-04-15,The Review of Financial Studies,"Idiosyncratic Return Volatility, Cash Flows, and Product Market Competition",22.0,https://academic.oup.com/rfs/article/22/3/1149/1581263
"Devos, Erik; Kadapakkam, Palani-Rajan; Krishnamurthy, Srinivasan","College of Business Administration ,  University of Texas at El Paso; College of Business ,  University of Texas at San Antonio; School of Management ,  SUNY-Binghamton University",2008-03-27,The Review of Financial Studies,"How Do Mergers Create Value? A Comparison of Taxes, Market Power, and Efficiency Improvements as Explanations for Synergies",22.0,https://academic.oup.com/rfs/article/22/3/1179/1579974
"Cohen, Lauren",Harvard Business School,2008-03-10,The Review of Financial Studies,Loyalty-Based Portfolio Choice,22.0,https://academic.oup.com/rfs/article/22/3/1213/1579542
"Constantinides, George M.; Jackwerth, Jens Carsten; Perrakis, Stylianos",University of Chicago and NBER; University of Konstanz; Concordia University,2008-02-21,The Review of Financial Studies,Mispricing of S&amp;P 500 Index Options,22.0,https://academic.oup.com/rfs/article/22/3/1247/1579182
"Khorana, Ajay; Servaes, Henri; Tufano, Peter","Citigroup Global Markets Inc. and Georgia Institute of Technology; London Business School, CEPR and ECGI; Harvard Business School and NBER",2008-04-19,The Review of Financial Studies,Mutual Fund Fees Around the World,22.0,https://academic.oup.com/rfs/article/22/3/1279/1581783
"Carr, Peter; Wu, Liuren","Bloomberg LP and Courant Institute, New York University; Zicklin School of Business, Baruch College",2008-04-10,The Review of Financial Studies,Variance Risk Premiums,22.0,https://academic.oup.com/rfs/article/22/3/1311/1581057
"Bansal, Ravi; Dittmar, Robert; Kiku, Dana",Duke University and NBER; University of Michigan; University of Pennsylvania,2007-11-20,The Review of Financial Studies,Cointegration and Consumption Risks in Asset Returns,22.0,https://academic.oup.com/rfs/article/22/3/1343/1578781
"Holderness, Clifford G.","Finance Department, Carroll School of Management ,  Boston College",2007-12-10,The Review of Financial Studies,The Myth of Diffuse Ownership in the United States,22.0,https://academic.oup.com/rfs/article/22/4/1377/1566399
"Cremers, K. J. Martijn; Nair, Vinay B.; John, Kose","Yale School of Management; New York University; Stern School of Business, New York University",2008-04-02,The Review of Financial Studies,Takeovers and the Cross-Section of Returns,22.0,https://academic.oup.com/rfs/article/22/4/1409/1568780
"Yun, Hayong",University of Notre Dame,2008-04-19,The Review of Financial Studies,The Choice of Corporate Liquidity and Corporate Governance,22.0,https://academic.oup.com/rfs/article/22/4/1447/1569832
"Jenkinson, Tim; Jones, Howard","Saïd Business School, Oxford University and CEPR; Saïd Business School, Oxford University",2008-08-26,The Review of Financial Studies,IPO Pricing and Allocation: A Survey of the Views of Institutional Investors,22.0,https://academic.oup.com/rfs/article/22/4/1477/1570351
"Braun, Matías; Larrain, Borja",Universidad Adolfo Ibáñez &amp; IM Trust; Pontificia Universidad Católica de Chile,2008-03-29,The Review of Financial Studies,Do IPOs Affect the Prices of Other Stocks? Evidence from Emerging Markets,22.0,https://academic.oup.com/rfs/article/22/4/1505/1568021
,,0,0,0,0.0,https://academic.oup.com/rfs/article/22/4/1545/1569299
"Goto, Shingo; Watanabe, Masahiro; Xu, Yan","Barclays Global Investors and Moore School of Business, University of South Carolina; Jones Graduate School of Management, Rice University; College of Business Administration, University of Rhode Island",2008-03-20,The Review of Financial Studies,Strategic Disclosure and Stock Returns: Theory and Evidence from US Cross-Listing,22.0,https://academic.oup.com/rfs/article/22/4/1585/1567257
"Eisfeldt, Andrea L.; Rampini, Adriano A.",Northwestern University; Duke University,2008-03-29,The Review of Financial Studies,"Leasing, Ability to Repossess, and Debt Capacity",22.0,https://academic.oup.com/rfs/article/22/4/1621/1568494
"Sufi, Amir","Graduate School of Business ,  University of Chicago",2007-12-11,The Review of Financial Studies,The Real Effects of Debt Certification: Evidence from the Introduction of Bank Loan Ratings,22.0,https://academic.oup.com/rfs/article/22/4/1659/1566313
"Peyer, Urs; Vermaelen, Theo",INSEAD; INSEAD,2008-03-27,The Review of Financial Studies,The Nature and Persistence of Buyback Anomalies,22.0,https://academic.oup.com/rfs/article/22/4/1693/1567717
"Phalippou, Ludovic; Gottschalg, Oliver",University of Amsterdam; HEC Paris,2008-03-19,The Review of Financial Studies,The Performance of Private Equity Funds,22.0,https://academic.oup.com/rfs/article/22/4/1747/1567648
"Massa, Massimo; Patgiri, Rajdeep",INSEAD; INSEAD,2008-03-29,The Review of Financial Studies,Incentives and Mutual Fund Performance: Higher Performance or Just Higher Risk Taking?,22.0,https://academic.oup.com/rfs/article/22/5/1777/1593411
"Easley, David; O’Hara, Maureen","Department of Economics ,  Cornell University; Johnson Graduate School of Management ,  Cornell University",2009-01-22,The Review of Financial Studies,Ambiguity and Nonparticipation: The Role of Regulation,22.0,https://academic.oup.com/rfs/article/22/5/1817/1594546
"Fernandes, Nuno; Ferreira, Miguel A.",Universidade Católica Portuguesa; ISCTE Business School-Lisbon,2008-07-23,The Review of Financial Studies,Insider Trading Laws and Stock Price Informativeness,22.0,https://academic.oup.com/rfs/article/22/5/1845/1594225
"Kogan, Shimon","Tepper School of Business ,  Carnegie Mellon University",2008-08-27,The Review of Financial Studies,Distinguishing the Effect of Overconfidence from Rational Best-Response on Information Aggregation,22.0,https://academic.oup.com/rfs/article/22/5/1889/1594427
"DeMiguel, Victor; Garlappi, Lorenzo; Uppal, Raman",London Business School; University of Texas at Austin; London Business School and CEPR,2007-12-03,The Review of Financial Studies,Optimal Versus Naive Diversification: How Inefficient is the 1/N Portfolio Strategy?,22.0,https://academic.oup.com/rfs/article/22/5/1915/1592901
"Evans, Richard B.; Geczy, Christopher C.; Musto, David K.; Reed, Adam V.",Darden School at the University of Virginia; The Wharton School at the University of Pennsylvania; The Wharton School at the University of Pennsylvania; Kenan-Flagler Business School at the University of North Carolina,2008-01-05,The Review of Financial Studies,Failure Is an Option: Impediments to Short Selling and Options Prices,22.0,https://academic.oup.com/rfs/article/22/5/1955/1593197
"Duan, Jin-Chuan; Wei, Jason","National University of Singapore, and University of Toronto; University of Toronto",2008-01-13,The Review of Financial Studies,Systematic Risk and the Price Structure of Individual Equity Options,22.0,https://academic.oup.com/rfs/article/22/5/1981/1594135
"Trolle, Anders B.; Schwartz, Eduardo S.",Copenhagen Business School; UCLA Anderson School of Management and NBER,2008-04-28,The Review of Financial Studies,A General Stochastic Volatility Model for the Pricing of Interest Rate Derivatives,22.0,https://academic.oup.com/rfs/article/22/5/2007/1593701
"Bhojraj, Sanjeev; Bloomfield, Robert J.; Tayler, William B.",,2008-05-07,The Review of Financial Studies,"Margin Trading, Overpricing, and Synchronization Risk",22.0,https://academic.oup.com/rfs/article/22/5/2059/1593914
"Sonney, Frédéric",University of Neuchâtel and BCV,2007-05-16,The Review of Financial Studies,Financial Analysts' Performance: Sector Versus Country Specialization,22.0,https://academic.oup.com/rfs/article/22/5/2087/1592678
"Bunkanwanicha, Pramuan; Wiwattanakantang, Yupana",,2008-09-08,The Review of Financial Studies,Big Business Owners in Politics,22.0,https://academic.oup.com/rfs/article/22/6/2133/1591796
"Kedia, Simi; Philippon, Thomas",,2007-03-17,The Review of Financial Studies,The Economics of Fraudulent Accounting,22.0,https://academic.oup.com/rfs/article/22/6/2169/1590161
"Brunnermeier, Markus K.; Pedersen, Lasse Heje",,2008-11-26,The Review of Financial Studies,Market Liquidity and Funding Liquidity,22.0,https://academic.oup.com/rfs/article/22/6/2201/1592184
"Baruch, Shmuel; Saar, Gideon",,2006-10-25,The Review of Financial Studies,Asset Returns and the Listing Choice of Firms,22.0,https://academic.oup.com/rfs/article/22/6/2239/1589924
"Bloomfield, Robert; O’Hara, Maureen; Saar, Gideon",,2009-01-26,The Review of Financial Studies,How Noise Trading Affects Markets: An Experimental Analysis,22.0,https://academic.oup.com/rfs/article/22/6/2275/1592492
"Bhamra, Harjoat S.; Uppal, Raman",,2007-12-11,The Review of Financial Studies,The Effect of Introducing a Non-Redundant Derivative on the Volatility of Stock-Market Returns When Agents Differ in Risk Aversion,22.0,https://academic.oup.com/rfs/article/22/6/2303/1590295
"Goldman, Eitan; Rocholl, Jörg; So, Jongil",,2008-10-02,The Review of Financial Studies,Do Politically Connected Boards Affect Firm Value?,22.0,https://academic.oup.com/rfs/article/22/6/2331/1592075
"Fee, C. Edward; Hadlock, Charles J.; Pierce, Joshua R.",,2008-06-06,The Review of Financial Studies,"Investment, Financing Constraints, and Internal Capital Markets: Evidence from the Advertising Expenditures of Multinational Firms",22.0,https://academic.oup.com/rfs/article/22/6/2361/1591190
"King, Michael R.; Segal, Dan",,2008-05-13,The Review of Financial Studies,"The Long-Term Effects of Cross-Listing, Investor Recognition, and Ownership Structure on Valuation",22.0,https://academic.oup.com/rfs/article/22/6/2393/1590844
"Barclay, Michael J.; Holderness, Clifford G.; Sheehan, Dennis P.",,2008-06-21,The Review of Financial Studies,Dividends and Corporate Shareholders,22.0,https://academic.oup.com/rfs/article/22/6/2423/1591542
"Downing, Chris; Jaffee, Dwight; Wallace, Nancy",,2008-12-23,The Review of Financial Studies,Is the Market for Mortgage-Backed Securities a Market for Lemons?,22.0,https://academic.oup.com/rfs/article/22/7/2457/1600786
"Patton, Andrew J.",,2008-12-24,The Review of Financial Studies,Are “Market Neutral” Hedge Funds Really Market Neutral?,22.0,https://academic.oup.com/rfs/article/22/7/2495/1600436
"Griffin, John M.; Xu, Jin",,2009-05-01,The Review of Financial Studies,How Smart Are the Smart Guys? A Unique View from Hedge Fund Stock Holdings,22.0,https://academic.oup.com/rfs/article/22/7/2531/1601313
"Cherny, Alexander; Madan, Dilip",,2008-08-25,The Review of Financial Studies,New Measures for Performance Evaluation,22.0,https://academic.oup.com/rfs/article/22/7/2571/1599175
"Huang, Jennifer; Wang, Jiang",,2008-10-04,The Review of Financial Studies,Liquidity and Market Crashes,22.0,https://academic.oup.com/rfs/article/22/7/2607/1599349
"Admati, Anat R.; Pfleiderer, Paul",,2009-05-18,The Review of Financial Studies,The “Wall Street Walk” and Shareholder Activism: Exit as a Form of Voice,22.0,https://academic.oup.com/rfs/article/22/7/2645/1601640
"Rauh, Joshua D.",,2008-06-21,The Review of Financial Studies,Risk Shifting versus Risk Management: Investment Policy in Corporate Pension Plans,22.0,https://academic.oup.com/rfs/article/22/7/2687/1598784
"Ferson, Wayne E.; Siegel, Andrew F.",,2009-01-12,The Review of Financial Studies,Testing Portfolio Efficiency with Conditioning Information,22.0,https://academic.oup.com/rfs/article/22/7/2735/1600120
"Johannes, Michael S.; Polson, Nicholas G.; Stroud, Jonathan R.",,2009-01-12,The Review of Financial Studies,Optimal Filtering of Jump Diffusions: Extracting Latent States from Asset Prices,22.0,https://academic.oup.com/rfs/article/22/7/2759/1599659
"Cooper, Ilan; Priestley, Richard",,2008-10-02,The Review of Financial Studies,Time-Varying Risk Premiums and the Output Gap,22.0,https://academic.oup.com/rfs/article/22/7/2801/1599467
"Drucker, Steven; Puri, Manju",,2008-07-02,The Review of Financial Studies,"On Loan Sales, Loan Contracting, and Lending Relationships",22.0,https://academic.oup.com/rfs/article/22/7/2835/1598223
"Butler, Alexander W.; Fauver, Larry; Mortal, Sandra",,2009-03-02,The Review of Financial Studies,"Corruption, Political Connections, and Municipal Finance",22.0,https://academic.oup.com/rfs/article/22/7/2873/1601113
,,2009-07-01,The Review of Financial Studies,Editorial Board,22.0,https://academic.oup.com/rfs/article/22/7/i/1601910
,,2009-07-01,The Review of Financial Studies,Forthcoming Articles,22.0,https://academic.oup.com/rfs/article/22/7/ii/1601931
,,2009-07-01,The Review of Financial Studies,Contents,22.0,https://academic.oup.com/rfs/article/22/7/iii/1601955
"Bortolotti, Bernardo; Faccio, Mara","Department of Economics and Finance ,  Università di Torino and FEEM; Krannert School of Management ,  Purdue University",2008-08-31,The Review of Financial Studies,Government Control of Privatized Firms,22.0,https://academic.oup.com/rfs/article/22/8/2907/1590484
"Rahi, Rohit; Zigrand, Jean-Pierre","London School of Economics ,  UK; London School of Economics ,  UK",2008-06-15,The Review of Financial Studies,Strategic Financial Innovation in Segmented Markets,22.0,https://academic.oup.com/rfs/article/22/8/2941/1589886
"Chava, Sudheer; Livdan, Dmitry; Purnanandam, Amiyatosh","Mays School of Business, Texas A&amp;M University; Haas School of Business, University of California at Berkeley; Ross School of Business, University of Michigan",2008-12-23,The Review of Financial Studies,Do Shareholder Rights Affect the Cost of Bank Loans?,22.0,https://academic.oup.com/rfs/article/22/8/2973/1592671
"Pástor, Ľuboš; Taylor, Lucian A.; Veronesi, Pietro","Graduate School of Business ,  University of Chicago and CEPR and NBER; Graduate School of Business ,  University of Chicago; Graduate School of Business ,  University of Chicago and CEPR and NBER",2008-08-29,The Review of Financial Studies,"Entrepreneurial Learning, the IPO Decision, and the Post-IPO Drop in Firm Profitability",22.0,https://academic.oup.com/rfs/article/22/8/3005/1591171
"Villalonga, Belén; Amit, Raphael","Harvard Business School; The Wharton School, University of Pennsylvania",2008-08-26,The Review of Financial Studies,How Are U.S. Family Firms Controlled?,22.0,https://academic.oup.com/rfs/article/22/8/3047/1590831
"Becht, Marco; Franks, Julian; Mayer, Colin; Rossi, Stefano","ECARES ,  Université Libre de Bruxelles and ECGI; London Business School Centre for Corporate Governance ,  CEPR and ECGI; Saïd Business School ,  University of Oxford ,  CEPR, and ECGI; Stockholm School of Economics",2008-05-28,The Review of Financial Studies,Returns to Shareholder Activism: Evidence from a Clinical Study of the Hermes UK Focus Fund,22.0,https://academic.oup.com/rfs/article/22/8/3093/1589687
"Aggarwal, Reena; Erel, Isil; Stulz, René; Williamson, Rohan","Georgetown University; Ohio State University; Ohio State University ,  NBER, and ECGI; Georgetown University",2008-12-23,The Review of Financial Studies,"Differences in Governance Practices between U.S. and Foreign Firms: Measurement, Causes, and Consequences",22.0,https://academic.oup.com/rfs/article/22/8/3131/1592487
"Bris, Arturo; Koskinen, Yrjö; Nilsson, Mattias","IMD, Yale International Center for Finance, and ECGI; Boston University School of Management and CEPR; University of Colorado at Boulder",2008-12-24,The Review of Financial Studies,The Euro and Corporate Valuations,22.0,https://academic.oup.com/rfs/article/22/8/3171/1592152
"Bharath, Sreedhar T.; Pasquariello, Paolo; Wu, Guojun","Department of Finance, Ross School of Business ,  University of Michigan; Department of Finance, Ross School of Business ,  University of Michigan; Department of Finance, C. T. Bauer School of Business ,  University of Houston",2008-08-21,The Review of Financial Studies,Does Asymmetric Information Drive Capital Structure Decisions?,22.0,https://academic.oup.com/rfs/article/22/8/3211/1590165
"Leuz, Christian; Lins, Karl V.; Warnock, Francis E.","Graduate School of Business, University of Chicago, National Bureau of Economic Research; David Eccles School of Business, University of Utah; Darden Graduate School of Business, University of Virginia ,  National Bureau of Economic Research",2008-10-08,The Review of Financial Studies,Do Foreigners Invest Less in Poorly Governed Firms?,22.0,https://academic.oup.com/rfs/article/22/8/3245/1591710
"Linck, James S.; Netter, Jeffry M.; Yang, Tina","Terry College of Business ,  University of Georgia; Terry College of Business ,  University of Georgia; College of Business and Behavior Science ,  Clemson University",2008-08-28,The Review of Financial Studies,The Effects and Unintended Consequences of the Sarbanes-Oxley Act on the Supply and Demand for Directors,22.0,https://academic.oup.com/rfs/article/22/8/3287/1591333
,,2009-08-01,The Review of Financial Studies,Editorial Board,22.0,https://academic.oup.com/rfs/article/22/8/i/1592825
,,2009-08-01,The Review of Financial Studies,Forthcoming Articles,22.0,https://academic.oup.com/rfs/article/22/8/ii/1592840
,,2009-08-01,The Review of Financial Studies,Contents,22.0,https://academic.oup.com/rfs/article/22/8/iii/1592858
"Cremers, K. J. Martijn; Petajisto, Antti","International Center for Finance ,  Yale School of Management; International Center for Finance ,  Yale School of Management",2009-08-06,The Review of Financial Studies,How Active Is Your Fund Manager? A New Measure That Predicts Performance,22.0,https://academic.oup.com/rfs/article/22/9/3329/1574080
"Chen, Long; Collin-Dufresne, Pierre; Goldstein, Robert S.",Michigan State University; Columbia University and NBER; University of Minnesota and NBER,2008-08-26,The Review of Financial Studies,On the Relation Between the Credit Spread Puzzle and the Equity Premium Puzzle,22.0,https://academic.oup.com/rfs/article/22/9/3367/1570679
"Brandt, Michael W.; Santa-Clara, Pedro; Valkanov, Rossen","Fuqua School of Business ,  Duke University, and NBER; UCLA Anderson School ,  Universidade Nova de Lisboa, and NBER; Rady School, UCSD",2009-02-13,The Review of Financial Studies,Parametric Portfolio Policies: Exploiting Characteristics in the Cross-Section of Equity Returns,22.0,https://academic.oup.com/rfs/article/22/9/3411/1572695
"Kan, Raymond; Robotti, Cesare",University of Toronto; Federal Reserve Bank of Atlanta,2008-11-01,The Review of Financial Studies,Model Comparison Using the Hansen-Jagannathan Distance,22.0,https://academic.oup.com/rfs/article/22/9/3449/1571191
"Della Corte, Pasquale; Sarno, Lucio; Tsiakas, Ilias","University of Warwick; University of Warwick, AXA Investment Managers, and Centre for Economic Policy Research (CEPR); University of Warwick",2008-06-13,The Review of Financial Studies,An Economic Evaluation of Empirical Exchange Rate Models,22.0,https://academic.oup.com/rfs/article/22/9/3491/1569619
"Teo, Melvyn",Singapore Management University,2009-02-10,The Review of Financial Studies,The Geography of Hedge Funds,22.0,https://academic.oup.com/rfs/article/22/9/3531/1573023
"Boehmer, Ekkehart; Kelley, Eric K.","Lundquist College of Business, University of Oregon and Mays Business School, Texas A&amp;M University; Eller College of Management, University of Arizona",2009-04-17,The Review of Financial Studies,Institutional Investors and the Informational Efficiency of Prices,22.0,https://academic.oup.com/rfs/article/22/9/3563/1573896
"Caskey, Judson A.","UCLA, Anderson School of Management",2008-06-27,The Review of Financial Studies,Information in Equity Markets with Ambiguity-Averse Investors,22.0,https://academic.oup.com/rfs/article/22/9/3595/1570411
"Chordia, Tarun; Huh, Sahn-Wook; Subrahmanyam, Avanidhar","Goizueta Business School ,  Emory University; School of Management ,  State University of New York (SUNY) at Buffalo; Anderson School ,  University of California",2009-01-27,The Review of Financial Studies,Theory-Based Illiquidity and Asset Pricing,22.0,https://academic.oup.com/rfs/article/22/9/3629/1572382
"Phillips, Peter C. B.; Yu, Jun","Yale University, University of Auckland, University of York, and Singapore Management University; Singapore Management University",2009-03-02,The Review of Financial Studies,Simulation-Based Estimation of Contingent-Claims Prices,22.0,https://academic.oup.com/rfs/article/22/9/3669/1573193
"Banerjee, Snehal; Kaniel, Ron; Kremer, Ilan","Kellogg School of Management, Northwestern University; Fuqua School of Business, Duke University; Graduate School of Business, Stanford University",2009-04-01,The Review of Financial Studies,Price Drift as an Outcome of Differences in Higher-Order Beliefs,22.0,https://academic.oup.com/rfs/article/22/9/3707/1573605
"Fang, Lily; Yasuda, Ayako","INSEAD; The Wharton School ,  University of Pennsylvania",2009-01-08,The Review of Financial Studies,The Effectiveness of Reputation as a Disciplinary Mechanism in Sell-Side Research,22.0,https://academic.oup.com/rfs/article/22/9/3735/1571856
"Berger, Allen N.; Bouwman, Christa H. S.","University of South Carolina ,  Wharton Financial Institutions Center, CentER ,  Tilburg University; Case Western Reserve University ,  Wharton Financial Institutions Center",2009-01-08,The Review of Financial Studies,Bank Liquidity Creation,22.0,https://academic.oup.com/rfs/article/22/9/3779/1571440
,,2009-09-01,The Review of Financial Studies,Editorial Board,22.0,https://academic.oup.com/rfs/article/22/9/i/1574308
,,2009-09-01,The Review of Financial Studies,Forthcoming Articles,22.0,https://academic.oup.com/rfs/article/22/9/ii/1574317
,,2009-09-01,The Review of Financial Studies,Contents,22.0,https://academic.oup.com/rfs/article/22/9/iii/1574320
