Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL
"Heckman, James; Hohmann, Neil; Smith, Jeffrey; Khoo, Michael","University of Chicago ,  American Bar Foundation , and  NBER; University of Chicago; University of Western Ontario  and  NBER; Minnesota Public Radio",2000-05-01,The Quarterly Journal of Economics,Substitution and Dropout Bias in Social Experiments: A Study of an Influential Social Experiment*,115,https://academic.oup.com/qje/article/115/2/651/1840487
"Fazzari, Steven M.; Hubbard, R. Glenn; Petersen, Bruce C.",Washington University  and  Jerome Levy Economics Institute; Columbia University  and  National Bureau of Economic Research; Washington University,2000-05-01,The Quarterly Journal of Economics,Investment-Cash Flow Sensitivities are Useful: A Comment on Kaplan and Zingales*,115,https://academic.oup.com/qje/article/115/2/695/1840493
"Kaplan, Steven N.; Zingales, Luigi","Graduate School of Business, University of Chicago; Graduate School of Business, University of Chicago",2000-05-01,The Quarterly Journal of Economics,Investment-Cash Flow Sensitivities Are Not Valid Measures of Financing Constraints*,115,https://academic.oup.com/qje/article/115/2/707/1840496
,,0,0,0,115,https://academic.oup.com/qje/article/115/2/713/1840500
"Akerlof, George A.; Kranton, Rachel E.",University of California  at  Berkeley  and the  Brookings Institution; University of Maryland  at  College Park,2000-08-01,The Quarterly Journal of Economics,Economics and Identity*,115,https://academic.oup.com/qje/article/115/3/715/1828151
"Levitt, Steven D.; Venkatesh, Sudhir Alladi",University of Chicago  and  American Bar Foundation; Columbia University,2000-08-01,The Quarterly Journal of Economics,An Economic Analysis of a Drug-Selling Gang's Finances*,115,https://academic.oup.com/qje/article/115/3/755/1828153
"Gneezy, Uri; Rustichini, Aldo","Technion ,  Haifa, Israel; Boston University",2000-08-01,The Quarterly Journal of Economics,Pay Enough or Don't Pay at All*,115,https://academic.oup.com/qje/article/115/3/791/1828156
"Glaeser, Edward L.; Laibson, David I.; Scheinkman, José A.; Soutter, Christine L.",Harvard University  and  National Bureau of Economic Research; Harvard University  and  National Bureau of Economic Research; Princeton University; Harvard University,2000-08-01,The Quarterly Journal of Economics,Measuring Trust*,115,https://academic.oup.com/qje/article/115/3/811/1828161
"Alesina, Alberto; La Ferrara, Eliana",Harvard University; Università Bocconi  and  IGIER,2000-08-01,The Quarterly Journal of Economics,Participation in Heterogeneous Communities*,115,https://academic.oup.com/qje/article/115/3/847/1828162
"Berman, Eli",Boston University  and  National Bureau of Economic Research,2000-08-01,The Quarterly Journal of Economics,"Sect, Subsidy, and Sacrifice: An Economist's View of Ultra-Orthodox Jews*",115,https://academic.oup.com/qje/article/115/3/905/1828165
"Bisin, Alberto; Verdier, Thierry","New York University; CERAS ,  DELTA , and  CEPR",2000-08-01,The Quarterly Journal of Economics,"“Beyond the Melting Pot”: Cultural Transmission, Marriage, and the Evolution of Ethnic and Religious Traits*",115,https://academic.oup.com/qje/article/115/3/955/1828168
"Banerjee, Abhijit V.; Duflo, Esther",Massachusetts Institute of Technology; Massachusetts Institute of Technology,2000-08-01,The Quarterly Journal of Economics,Reputation Effects and the Limits of Contracting: A Study of the Indian Software Industry*,115,https://academic.oup.com/qje/article/115/3/989/1828171
"Bertrand, Marianne; Luttmer, Erzo F. P.; Mullainathan, Sendhil",Princeton University  and  National Bureau of Economic Research; University of Chicago  and the  World Bank; Massachusetts Institute of Technology  and  National Bureau of Economic Research,2000-08-01,The Quarterly Journal of Economics,Network Effects and Welfare Cultures*,115,https://academic.oup.com/qje/article/115/3/1019/1828147
"Ichino, Andrea; Maggi, Giovanni","European University Institute ,  IGIER , and  CEPR; Princeton University  and  NBER",2000-08-01,The Quarterly Journal of Economics,Work Environment and Individual Background: Explaining Regional Shirking Differentials in a Large Italian Firm*,115,https://academic.oup.com/qje/article/115/3/1057/1828149
,,0,0,0,115,https://academic.oup.com/qje/article/115/3/iii/1828175
"Young, Alwyn","Graduate School of Business, University of Chicago",2000-11-01,The Quarterly Journal of Economics,The Razor's Edge: Distortions and Incremental Reform in the People's Republic of China*,115,https://academic.oup.com/qje/article/115/4/1091/1820384
"Kraay, Aart; Ventura, Jaume","The World Bank; Massachusetts Institute of Technology ,  CEPR , and  NBER",2000-11-01,The Quarterly Journal of Economics,Current Accounts in Debtor and Creditor Countries*,115,https://academic.oup.com/qje/article/115/4/1137/1820387
"Acemoglu, Daron; Robinson, James A.","Department of Economics, Massachusetts Institute of Technology; Department of Political Science, University of California ,  Berkeley",2000-11-01,The Quarterly Journal of Economics,"Why Did the West Extend the Franchise? Democracy, Inequality, and Growth in Historical Perspective*",115,https://academic.oup.com/qje/article/115/4/1167/1820389
"Thesmar, David; Thoenig, Mathias","INSEE  and  CREST ,  Paris, France; Delta (joint research unit CNRS-EHESS-ENS)  and  EUREqua (university of Paris 1)",2000-11-01,The Quarterly Journal of Economics,Creative Destruction and Firm Organization Choice*,115,https://academic.oup.com/qje/article/115/4/1201/1820392
"Hoxby, Caroline M.",Harvard University  and  National Bureau of Economic Research,2000-11-01,The Quarterly Journal of Economics,The Effects of Class Size on Student Achievement: New Evidence from Population Variation*,115,https://academic.oup.com/qje/article/115/4/1239/1820394
"Costa, Dora L.; Kahn, Matthew E.",Massachusetts Institute of Technology  and  National Bureau of Economic Research; Columbia University,2000-11-01,The Quarterly Journal of Economics,"Power Couples: Changes in the Locational Choice of the College Educated, 1940–1990*",115,https://academic.oup.com/qje/article/115/4/1287/1820397
"Freund, Caroline",Board of Governors of the Federal Reserve System,2000-11-01,The Quarterly Journal of Economics,Different Paths to Free Trade: The Gains from Regionalism*,115,https://academic.oup.com/qje/article/115/4/1317/1820399
"Duggan, Mark G.",University of Chicago  and  National Bureau of Economic Research,2000-11-01,The Quarterly Journal of Economics,Hospital Ownership and Public Medical Spending*,115,https://academic.oup.com/qje/article/115/4/1343/1820401
"Blanchard, Olivier",Massachusetts Institute of Technology  and  National Bureau of Economic Research,2000-11-01,The Quarterly Journal of Economics,What Do We Know about Macroeconomics that Fisher and Wicksell Did Not?*,115,https://academic.oup.com/qje/article/115/4/1375/1820403
"Bowles, Samuel; Gintis, Herbert","Department of Economics; University of Massachusetts ,  Amherst, Massachusetts 01003",2000-11-01,The Quarterly Journal of Economics,Walrasian Economics in Retrospect*,115,https://academic.oup.com/qje/article/115/4/1411/1820404
"Stiglitz, Joseph E.",Stanford University and the Brookings Institution,2000-11-01,The Quarterly Journal of Economics,The Contributions of the Economics of Information to Twentieth Century Economics*,115,https://academic.oup.com/qje/article/115/4/1441/1820406
,,0,0,0,115,https://academic.oup.com/qje/article/115/4/iii/1820407
"Barberis, Nicholas; Huang, Ming; Santos, Tano",University of Chicago Graduate School of Business and National Bureau of Economic Research; Stanford University Graduate School of Business; University of Chicago Graduate School of Business,2001-02-01,The Quarterly Journal of Economics,Prospect Theory and Asset Prices*,116,https://academic.oup.com/qje/article/116/1/1/1938887
"Caplin, Andrew; Leahy, John",New York University; Boston University,2001-02-01,The Quarterly Journal of Economics,Psychological Expected Utility Theory and Anticipatory Feelings*,116,https://academic.oup.com/qje/article/116/1/55/1939090
"Laibson, David","Department of Economics, Harvard University",2001-02-01,The Quarterly Journal of Economics,A Cue-Theory of Consumption*,116,https://academic.oup.com/qje/article/116/1/81/1939108
"O'Donoghue, Ted; Rabin, Matthew",Cornell University; University of California  at  Berkeley,2001-02-01,The Quarterly Journal of Economics,Choice and Procrastination*,116,https://academic.oup.com/qje/article/116/1/121/1938917
"Ball, Sheryl; Eckel, Catherine; Grossman, Philip J.; Zame, William","Virginia Polytechnic Institute  and  State University; Virginia Polytechnic Institute  and  State University; St. Cloud State University; University of California ,  Los Angeles",2001-02-01,The Quarterly Journal of Economics,Status in Markets*,116,https://academic.oup.com/qje/article/116/1/161/1938945
"Banerjee, Abhijit; Somanathan, Rohini",Massachusetts Institute of Technology; University of Michigan,2001-02-01,The Quarterly Journal of Economics,A Simple Model of Voice,116,https://academic.oup.com/qje/article/116/1/189/1938961
"Gompers, Paul A.; Metrick, Andrew","Harvard University  and  National Bureau of Economic Research; The Wharton School, University of Pennsylvania , and  National Bureau of Economic Research",2001-02-01,The Quarterly Journal of Economics,Institutional Investors and Equity Prices*,116,https://academic.oup.com/qje/article/116/1/229/1938986
"Barber, Brad M.; Odean, Terrance","University of California ,  Davis; University of California ,  Davis",2001-02-01,The Quarterly Journal of Economics,"Boys will be Boys: Gender, Overconfidence, and Common Stock Investment*",116,https://academic.oup.com/qje/article/116/1/261/1939000
"Andreoni, James; Vesterlund, Lise",University of Wisconsin; Iowa State University,2001-02-01,The Quarterly Journal of Economics,Which is the Fair Sex? Gender Differences in Altruism*,116,https://academic.oup.com/qje/article/116/1/293/1939030
"Altonji, Joseph G.; Pierret, Charles R.",Northwestern University  and  National Bureau of Economic Research; Bureau of Labor Statistics,2001-02-01,The Quarterly Journal of Economics,Employer Learning and Statistical Discrimination*,116,https://academic.oup.com/qje/article/116/1/313/1939055
"Fershtman, Chaim; Gneezy, Uri","The Eitan Berglas School of Economics ,  Tel Aviv University; Faculty of Industrial Engineering and Management ,  Technion",2001-02-01,The Quarterly Journal of Economics,Discrimination in a Segmented Society: An Experimental Approach*,116,https://academic.oup.com/qje/article/116/1/351/1939071
"Donohue, John J.; Levitt, Steven D.",Stanford Law School; University of Chicago and American Bar Foundation,2001-05-01,The Quarterly Journal of Economics,The Impact of Legalized Abortion on Crime*,116,https://academic.oup.com/qje/article/116/2/379/1904158
"Corsetti, Giancarlo; Pesenti, Paolo","University of Rome III, Yale University , and  Center for Economic Policy Research; Federal Reserve Bank of New York  and  National Bureau of Economic Research",2001-05-01,The Quarterly Journal of Economics,Welfare and Macroeconomic Interdependence*,116,https://academic.oup.com/qje/article/116/2/421/1904165
"Benabou, Roland; Ok, Efe A.","Princeton University, The National Bureau of Economic Research , and  The Centre for Economic Policy Research; New York University",2001-05-01,The Quarterly Journal of Economics,Social Mobility and the Demand for Redistribution: The Poum Hypothesis*,116,https://academic.oup.com/qje/article/116/2/447/1904170
"Chang, Roberto; Velasco, Andres",Rutgers University; New York University  and  National Bureau of Economic Research,2001-05-01,The Quarterly Journal of Economics,A Model of Financial Crises in Emerging Markets*,116,https://academic.oup.com/qje/article/116/2/489/1904175
"Bagwell, Kyle; Staiger, Robert W.",Columbia University  and  National Bureau of Economic Research; University of Wisconsin  at  Madison  and  National Bureau of Economic Research,2001-05-01,The Quarterly Journal of Economics,"Domestic Policies, National Sovereignty, and International Economic Institutions*",116,https://academic.oup.com/qje/article/116/2/519/1904181
"Acemoglu, Daron; Zilibotti, Fabrizio","Massachusetts Institute of Technology; Institute for International Economic Studies ,  Sweden",2001-05-01,The Quarterly Journal of Economics,Productivity Differences*,116,https://academic.oup.com/qje/article/116/2/563/1904184
"Katz, Lawrence F.; Kling, Jeffrey R.; Liebman, Jeffrey B.",Harvard University  and  National Bureau of Economic Research; Princeton University  and  National Bureau of Economic Research; Harvard University  and  National Bureau of Economic Research,2001-05-01,The Quarterly Journal of Economics,Moving to Opportunity in Boston: Early Results of a Randomized Mobility Experiment*,116,https://academic.oup.com/qje/article/116/2/607/1904187
"Ludwig, Jens; Duncan, Greg J.; Hirschfield, Paul",Georgetown University  and  National Consortium on Violence Research; Northwestern University; Northwestern University,2001-05-01,The Quarterly Journal of Economics,Urban Poverty and Juvenile Crime: Evidence from a Randomized Housing-Mobility Experiment*,116,https://academic.oup.com/qje/article/116/2/655/1904197
"Sacerdote, Bruce",Dartmouth College,2001-05-01,The Quarterly Journal of Economics,Peer Effects with Random Assignment: Results for Dartmouth Roommates*,116,https://academic.oup.com/qje/article/116/2/681/1904199
"Card, David; Lemieux, Thomas","University of California ,  Berkeley , and  National Bureau of Economic Research; University of British Columbia  and  National Bureau of Economic Research",2001-05-01,The Quarterly Journal of Economics,Can Falling Supply Explain the Rising Return to College for Younger Men? A Cohort-Based Analysis*,116,https://academic.oup.com/qje/article/116/2/705/1904202
"Krishna, Vijay; Morgan, John",Pennsylvania State University; Princeton University,2001-05-01,The Quarterly Journal of Economics,A Model of Expertise*,116,https://academic.oup.com/qje/article/116/2/747/1904204
,,,,,,https://academic.oup.com/qje/article/116/3/777/1899767
"Rajan, Raghuram G.; Zingales, Luigi","University of Chicago  and  NBER; University of Chicago ,  NBER , and  CEPR",2001-08-01,The Quarterly Journal of Economics,The Firm as a Dedicated Hierarchy: A Theory of the Origins and Growth of Firms*,116,https://academic.oup.com/qje/article/116/3/805/1899768
"Glaeser, Edward; Johnson, Simon; Shleifer, Andrei",Harvard University  and  NBER; Massachusetts Institute of Technology; Harvard University  and  NBER,2001-08-01,The Quarterly Journal of Economics,Coase Versus the Coasians*,116,https://academic.oup.com/qje/article/116/3/853/1899771
"Bertrand, Marianne; Mullainathan, Sendhil","Princeton University ,  National Bureau of Economic Research , and  Center for Economic Policy Research; Massachusetts Institute of Technology  and  National Bureau of Economic Research",2001-08-01,The Quarterly Journal of Economics,Are CEOs Rewarded for Luck? The Ones Without Principals Are*,116,https://academic.oup.com/qje/article/116/3/901/1899775
"Baron, David P.; Diermeier, Daniel",Stanford University; Northwestern University,2001-08-01,The Quarterly Journal of Economics,"Elections, Governments, and Parliaments in Proportional Representation Systems*",116,https://academic.oup.com/qje/article/116/3/933/1899776
"Shimer, Robert",Princeton University  and  National Bureau of Economic Research,2001-08-01,The Quarterly Journal of Economics,The Impact of Young Workers on the Aggregate Labor Market*,116,https://academic.oup.com/qje/article/116/3/969/1899786
"Berry, Steven T.; Waldfogel, Joel","Yale University  and  NBER; The Wharton School ,  University of Pennsylvania  and  NBER",2001-08-01,The Quarterly Journal of Economics,Do Mergers Increase Product Variety? Evidence from Radio Broadcasting*,116,https://academic.oup.com/qje/article/116/3/1009/1899747
"Santos, Tano; Scheinkman, Jose A.",University of Chicago; Princeton University,2001-08-01,The Quarterly Journal of Economics,Competition among Exchanges*,116,https://academic.oup.com/qje/article/116/3/1027/1899754
"Meyer, Bruce D.; Rosenbaum, Dan T.","Department of Economics and Institute for Policy Research ,  Northwestern University , and  National Bureau of Economic Research; Department of Economics, University of North Carolina ,  Greensboro",2001-08-01,The Quarterly Journal of Economics,"Welfare, the Earned Income Tax Credit, and the Labor Supply of Single Mothers*",116,https://academic.oup.com/qje/article/116/3/1063/1899757
"Guesnerie, Roger","Delta (CNRS, EHESS, ENS)",2001-08-01,The Quarterly Journal of Economics,Short-Run Expectational Coordination: Fixed Versus Flexible Wages*,116,https://academic.oup.com/qje/article/116/3/1115/1899764
"Madrian, Brigitte C.; Shea, Dennis F.","University of Chicago, United Health Group; University of Chicago, United Health Group",2001-11-01,The Quarterly Journal of Economics,The Power of Suggestion: Inertia in 401(k) Participation and Savings Behavior*,116,https://academic.oup.com/qje/article/116/4/1149/1903159
"Hoxby, Caroline M.","Harvard University  and the  National Bureau of Economic Research ,  Cambridge, Massachusetts",2001-11-01,The Quarterly Journal of Economics,All School Finance Equalizations are Not Created Equal*,116,https://academic.oup.com/qje/article/116/4/1189/1903168
"Genesove, David; Mayer, Christopher","Department of Economics ,  Hebrew University of Jerusalem , the  National Bureau of Economic Research , and the  Centre for Economic Policy Research; The Wharton School, University of Pennsylvania",2001-11-01,The Quarterly Journal of Economics,Loss Aversion and Seller Behavior: Evidence from the Housing Market*,116,https://academic.oup.com/qje/article/116/4/1233/1903212
"Gruber, Jonathan; Köszegi, Botond","Massachusetts Institute of Technology  and  NBER; University of California ,  Berkeley",2001-11-01,The Quarterly Journal of Economics,Is Addiction “Rational”? Theory and Evidence*,116,https://academic.oup.com/qje/article/116/4/1261/1903215
"Fernández, Raquel; Rogerson, Richard","New York University ,  CEPR , and  NBER; Arizona State University  and  NBER",2001-11-01,The Quarterly Journal of Economics,Sorting and Long-Run Inequality*,116,https://academic.oup.com/qje/article/116/4/1305/1903222
"Besley, Timothy; Ghatak, Maitreesh",London School of Economics; University of Chicago,2001-11-01,The Quarterly Journal of Economics,Government Versus Private Ownership of Public Goods*,116,https://academic.oup.com/qje/article/116/4/1343/1903229
"Friedberg, Rachel M.",Brown University  and  National Bureau of Economic Research,2001-11-01,The Quarterly Journal of Economics,The Impact of Mass Migration on the Israeli Labor Market*,116,https://academic.oup.com/qje/article/116/4/1373/1903234
"Autor, David H.",Massachusetts Institute of Technology  and  National Bureau of Economic Research,2001-11-01,The Quarterly Journal of Economics,Why Do Temporary Help Firms Provide Free General Skills Training?*,116,https://academic.oup.com/qje/article/116/4/1409/1903245
"Caroli, Eve; Van Reenen, John","Laboratoire D'économie Appliquée ,  Institut National de la Recherche Agronomique , and  Centre D'études Prospectives D'économie Mathématique Appliquées a la Planification; Department of Economics ,  University College London , and  Institute for Fiscal Studies",2001-11-01,The Quarterly Journal of Economics,Skill-Biased Organizational Change? Evidence from A Panel of British and French Establishments*,116,https://academic.oup.com/qje/article/116/4/1449/1903249
"Pierce, Brooks",Bureau of Labor Statistics,2001-11-01,The Quarterly Journal of Economics,Compensation Inequality*,116,https://academic.oup.com/qje/article/116/4/1493/1903266
"Djankov, Simeon; La Porta, Rafael; Lopez-de-Silanes, Florencio; Shleifer, Andrei","World Bank; Department of Economics, Harvard University; School of Management, Yale University; Department of Economics, Harvard University",2002-02-01,The Quarterly Journal of Economics,The Regulation of Entry*,117,https://academic.oup.com/qje/article/117/1/1/1851750
"Baker, George; Gibbons, Robert; Murphy, Kevin J.",Harvard Business School  and  NBER; Massachusetts Institute of Technology  and  NBER; University of Southern California,2002-02-01,The Quarterly Journal of Economics,Relational Contracts and the Theory of the Firm*,117,https://academic.oup.com/qje/article/117/1/39/1851773
"Grossman, Gene M.; Helpman, Elhanan","Princeton University; Harvard University ,  Tel Aviv University , and  CIAR",2002-02-01,The Quarterly Journal of Economics,Integration versus Outsourcing in Industry Equilibrium*,117,https://academic.oup.com/qje/article/117/1/85/1851775
"Bertrand, Marianne; Mehta, Paras; Mullainathan, Sendhil","University of Chicago Graduate School of Business, National Bureau of Economic Research , and  Centre for Economic and Policy Research; Massachusetts Institute of Technology; Massachusetts Institute of Technology  and  National Bureau of Economic Research",2002-02-01,The Quarterly Journal of Economics,Ferreting out Tunneling: An Application to Indian Business Groups*,117,https://academic.oup.com/qje/article/117/1/121/1851754
"Gross, David B.; Souleles, Nicholas S.","Lexecon, Inc.; Finance Department, The Wharton School, University of Pennsylvania , and  NBER",2002-02-01,The Quarterly Journal of Economics,Do Liquidity Constraints and Interest Rates Matter for Consumer Behavior? Evidence from Credit Card Data*,117,https://academic.oup.com/qje/article/117/1/149/1851757
"Athey, Susan",Stanford University  and  National Bureau of Economic Research,2002-02-01,The Quarterly Journal of Economics,Monotone Comparative Statics under Uncertainty*,117,https://academic.oup.com/qje/article/117/1/187/1851760
"Donohue, John J.; Heckman, James J.; Todd, Petra E.","Stanford Law School  and  National Bureau of Economic Research; University of Chicago, American Bar Foundation , and  National Bureau of Economic Research; University of Pennsylvania  and  National Bureau of Economic Research",2002-02-01,The Quarterly Journal of Economics,"The Schooling of Southern Blacks: The Roles of Legal Activism and Private Philanthropy, 1910–1960*",117,https://academic.oup.com/qje/article/117/1/225/1851763
"Constantinides, George M.; Donaldson, John B.; Mehra, Rajnish",University of Chicago Graduate School of Business  and  National Bureau of Economic Research; Columbia University; University of California  at  Santa Barbara  and  University of Chicago Graduate School of Business,2002-02-01,The Quarterly Journal of Economics,Junior Can't Borrow: A New Perspective on the Equity Premium Puzzle*,117,https://academic.oup.com/qje/article/117/1/269/1851765
"Violante, Giovanni L.","University College London, Institute of Fiscal Studies , and  Centre for Economic Policy Research",2002-02-01,The Quarterly Journal of Economics,"Technological Acceleration, Skill Transferability, and the Rise in Residual Inequality*",117,https://academic.oup.com/qje/article/117/1/297/1851767
"Bresnahan, Timothy F.; Brynjolfsson, Erik; Hitt, Lorin M.","Department of Economics, Stanford University; Sloan School of Management, Massachusetts Institute of Technology; Wharton School, University of Pennsylvania",2002-02-01,The Quarterly Journal of Economics,"Information Technology, Workplace Organization, and the Demand for Skilled Labor: Firm-Level Evidence*",117,https://academic.oup.com/qje/article/117/1/339/1851770
,,0,0,0,117,https://academic.oup.com/qje/article/117/1/377/1851771
"Calvo, Guillermo A.; Reinhart, Carmen M.",Inter-American Development Bank  and  University of Maryland; International Monetary Fund,2002-05-01,The Quarterly Journal of Economics,Fear of Floating*,117,https://academic.oup.com/qje/article/117/2/379/1883887
"Alesina, Alberto; Barro, Robert J.",Harvard University; Harvard University,2002-05-01,The Quarterly Journal of Economics,Currency Unions*,117,https://academic.oup.com/qje/article/117/2/409/1883889
"Frankel, Jeffrey; Rose, Andrew","Kennedy School of Government, Harvard University; Haas School of Business, University of California",2002-05-01,The Quarterly Journal of Economics,An Estimate of the Effect of Common Currencies on Trade and Income*,117,https://academic.oup.com/qje/article/117/2/437/1883899
"Gale, Douglas; Vives, Xavier","New York University; INSEAD and Institut D'Analisi Economica, CSIC",2002-05-01,The Quarterly Journal of Economics,"Dollarization, Bailouts, and the Stability of the Banking System*",117,https://academic.oup.com/qje/article/117/2/467/1883907
"Obstfeld, Maurice; Rogoff, Kenneth","University of California ,  Berkeley; Harvard University",2002-05-01,The Quarterly Journal of Economics,Global Implications of Self-Oriented National Monetary Rules*,117,https://academic.oup.com/qje/article/117/2/503/1883913
"Jeanne, Olivier; Rose, Andrew K.","International Monetary Fund; University of California ,  Berkeley",2002-05-01,The Quarterly Journal of Economics,Noise Trading and Exchange Rate Regimes*,117,https://academic.oup.com/qje/article/117/2/537/1883920
"McLaren, John",University of Virginia  and  NBER,2002-05-01,The Quarterly Journal of Economics,A Theory of Insidious Regionalism*,117,https://academic.oup.com/qje/article/117/2/571/1883923
"Milesi-Ferretti, Gian Maria; Perotti, Roberto; Rostagno, Massimo",International Monetary Fund and Centre for Economic Policy Research; European University Institute and Centre for Economic Policy Research; European Central Bank,2002-05-01,The Quarterly Journal of Economics,Electoral Systems and Public Spending*,117,https://academic.oup.com/qje/article/117/2/609/1883927
"Acemoglu, Daron; Ventura, Jaume",Massachusetts Institute of Technology; Massachusetts Institute of Technology,2002-05-01,The Quarterly Journal of Economics,The World Income Distribution*,117,https://academic.oup.com/qje/article/117/2/659/1883940
"Mauro, Paolo; Sussman, Nathan; Yafeh, Yishay",International Monetary Fund; Hebrew University of Jerusalem; Hebrew University of Jerusalem,2002-05-01,The Quarterly Journal of Economics,Emerging Market Spreads: Then versus Now*,117,https://academic.oup.com/qje/article/117/2/695/1883946
"Mullainathan, Sendhil",Massachusetts Institute of Technology  and  National Bureau of Economic Research,2002-08-01,The Quarterly Journal of Economics,A Memory-Based Model of Bounded Rationality*,117,https://academic.oup.com/qje/article/117/3/735/1932979
"Rabin, Matthew","Department of Economics, University of California  at  Berkeley",2002-08-01,The Quarterly Journal of Economics,Inference by Believers in the Law of Small Numbers*,117,https://academic.oup.com/qje/article/117/3/775/1932993
"Charness, Gary; Rabin, Matthew","Department of Economics, University of California ,  Santa Barbara; Department of Economics, University of California ,  Berkeley",2002-08-01,The Quarterly Journal of Economics,Understanding Social Preferences with Simple Tests*,117,https://academic.oup.com/qje/article/117/3/817/1933015
"Bénabou, Roland; Tirole, Jean","Princeton University ,  National Bureau of Economic Research , and  Centre for Economic Policy Research; Institut D'Economie Industrielle, GREMAQ/CNRS, CERAS/CNRS, Ecole des Hautes Etudes en Sciences Sociales , and  Massachusetts Institute of Technology",2002-08-01,The Quarterly Journal of Economics,Self-Confidence and Personal Motivation*,117,https://academic.oup.com/qje/article/117/3/871/1933029
